YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,COM_SN,IS_ME,DLQ_CD_1,DLQ_CD_2,DLQ_RGST_DT,DLQ_RGST_AMT,DLQ_AMT,RLS_RSN_CD,RLS_DT
201904,17849,1,0,05,9353732,0,0103,7,201511,520,520,00,000000
201901,1460639,1,0,12,8604180,0,0201,0,201309,1200,1100,00,000000
201905,1661197,1,0,12,6582763,0,0202,0,201209,5300,5300,00,000000
201908,1330941,1,0,08,2775309,0,0101,7,201312,4400,4400,00,000000
201809,1745253,1,229,12,8617222,0,0202,0,201412,54000,54000,00,000000
201810,926889,1,87997,12,6699588,0,0202,0,201403,17000,18000,00,000000
201912,7704,1,0,17,6598690,0,0101,7,201808,9500,9500,14,201907
201807,613244,1,0,05,1017156,0,0103,7,201310,7000,7000,00,000000
202003,619476,1,0,24,1119224,0,0101,0,201505,5700,5700,00,000000
201806,1245631,1,0,03,7876112,0,0101,7,201106,2300,2,99,201806
202001,1052666,1,0,24,14923,0,0101,0,201710,3900,3900,00,000000
201901,1153466,1,0,21,6653906,0,0101,0,201108,39000,1,99,201808
201812,1393957,1,0,12,8282077,0,0201,0,201803,480,480,00,000000
201810,503941,1,0,12,753965,0,0101,0,201507,4800,4800,00,000000
202005,432295,1,0,05,9378844,0,0103,7,201704,6900,6900,00,000000
201901,109794,1,0,05,8444795,0,0104,7,201111,3400,3400,99,201811
201910,1944049,1,0,24,9966591,0,0101,0,201308,210,210,00,000000
202003,511185,1,0,05,9631058,0,0104,7,201901,850,850,00,000000
201908,323662,1,0,05,5002478,0,0103,7,201610,5100,5100,00,000000
201903,658969,1,0,12,3173371,0,0201,0,201801,400,400,00,000000
201902,714782,1,0,05,7159201,0,0103,7,201704,3900,3700,00,000000
201906,653711,1,0,01,9792000,0,0103,7,201806,12000,12000,00,000000
202002,1505656,1,28630,12,3080216,0,0202,0,201209,100000,83000,99,201909
201809,537791,1,0,12,4382243,0,0201,0,201601,650,650,00,000000
201810,541064,1,0,01,1511128,0,0101,7,201705,11000,11000,00,000000
201905,748919,1,0,12,3047221,0,0201,0,201903,220,220,00,000000
201908,74540,1,195300,12,7316106,0,0202,7,201507,100000,100000,00,000000
202006,726987,1,0,12,737697,0,0201,0,201407,4900,3900,00,000000
201911,1284370,1,0,21,321796,0,0101,7,201202,2600,2600,99,201902
201912,59406,1,0,12,6740040,0,0201,0,201710,120,100,00,000000
201902,1333518,1,0,05,8787059,0,0104,7,201308,2400,2400,00,000000
201810,1612222,1,0,01,875427,0,0101,7,201210,12000,12000,00,000000
201910,892555,1,0,21,9754979,0,0101,7,201302,3800,2700,00,000000
202005,1192843,1,0,24,4285703,0,0101,0,201308,4500,4500,00,000000
202004,255734,1,0,05,245105,0,0103,0,201909,7100,1800,10,201912
201909,1687943,1,0,12,5918562,0,0202,0,201603,2300,2300,00,000000
201806,354094,1,0,21,3076092,0,0101,0,201312,3300,4800,00,000000
201906,1687943,1,0,05,2641725,0,0104,7,201310,5200,5200,00,000000
201809,1895868,1,72695,01,7509599,0,0104,7,201708,3900,3800,00,000000
201811,567346,1,0,12,7110235,0,0202,0,201212,9600,5400,00,000000
202006,1210091,1,0,24,5120142,0,0101,0,201612,2400,2400,00,000000
201912,1545255,1,0,12,8159159,0,0201,0,201808,1000,1000,00,000000
201806,828142,1,30766,12,9564103,0,0202,7,201205,9800,9800,00,000000
201809,341624,1,0,21,5312375,0,0101,0,201408,1400,1400,00,000000
201903,74540,1,0,05,4176057,0,0104,7,201509,9800,9400,00,000000
201809,508161,1,0,12,272489,0,0201,0,201610,380,380,00,000000
201812,1719201,1,0,12,3704237,0,0115,0,201801,2600,2600,00,000000
201910,535280,1,0,05,8076934,0,0103,7,201706,2600,2600,00,000000
202004,1755143,1,0,01,5311260,0,0101,7,201212,9600,9600,99,201912
201911,1160047,1,0,12,4585011,0,0201,0,201908,610,610,00,000000
201906,1458058,1,0,05,3183443,0,0104,7,201807,2400,2400,00,000000
201807,354094,1,0,21,3076092,0,0101,0,201312,3300,4800,00,000000
201810,1701420,1,0,12,159504,0,0202,0,201205,3700,2,00,000000
201911,1615119,1,0,01,5803640,0,0104,7,201802,2900,2900,00,000000
201809,1868478,1,0,05,1440190,0,0104,7,201310,1400,1400,00,000000
201905,793886,1,0,05,9517998,0,0104,7,201804,890,890,00,000000
201902,605980,1,183581,01,5867083,0,0104,7,201404,3300,3300,00,000000
202005,709192,1,0,24,7736459,0,0104,0,201405,1500,1500,00,000000
201901,55584,1,0,08,3314184,0,0101,7,201310,17000,17000,00,000000
201906,1902230,1,27014,12,3581580,0,0112,0,201207,98000,98000,00,000000
201904,1130358,1,0,12,8841540,0,0201,0,201712,330,330,00,000000
202005,553894,1,0,01,8060936,0,0104,7,201812,1300,1300,00,000000
201901,1928510,1,0,01,6342574,0,0104,7,201406,21000,21000,00,000000
202003,1071628,1,0,12,6774191,0,0201,0,201901,110,110,00,000000
201911,1400060,1,0,01,7333792,0,0101,7,201209,7000,7000,99,201909
201910,55584,1,0,08,3314184,0,0101,7,201310,17000,17000,00,000000
201912,798855,1,0,17,5682924,0,0101,7,201412,8800,8800,00,000000
201903,482418,1,0,05,6357132,0,0104,7,201702,210,210,00,000000
201912,1724362,1,0,24,6807361,0,0101,0,201505,2200,2200,00,000000
202004,157214,1,0,05,9677986,0,0104,7,201405,3400,8100,00,000000
201906,1815206,1,0,12,9442480,0,0201,0,201411,1600,1600,00,000000
201901,443818,1,1080,12,2629752,0,0202,0,201110,4000,3900,99,201810
201904,371131,1,0,17,8775899,0,0101,7,201501,13000,13000,00,000000
201906,77435,1,0,12,643110,0,0101,0,201308,100000,100000,06,201906
201906,7704,1,0,17,6598690,0,0101,7,201807,8500,8500,00,000000
201902,1907852,1,0,12,242911,0,0201,0,201503,510,300,00,000000
201901,1882716,1,0,12,7575371,0,0201,0,201705,820,820,00,000000
202001,1204979,1,0,12,801532,0,0101,0,201509,5500,5500,00,000000
201909,1545255,1,0,12,8159159,0,0201,0,201808,900,900,00,000000
201910,667001,1,0,05,1235373,0,0103,7,201803,5900,5900,00,000000
201906,1298320,1,0,12,4425086,0,0201,0,201504,940,490,00,000000
202001,1233170,1,0,24,9691673,0,0101,0,201706,890,890,00,000000
201811,1593802,1,0,12,6037339,0,0201,0,201312,350,320,00,000000
201908,730568,1,0,12,98199,0,0104,0,201404,2700,2700,00,000000
201812,653711,1,0,01,9792000,0,0103,0,201806,12000,12000,00,000000
201907,1755143,1,0,01,5311260,0,0101,7,201212,9600,9600,00,000000
202001,1545255,1,0,12,8159159,0,0201,0,201808,520,520,00,000000
201808,257771,1,0,12,3633166,0,0201,0,201712,770,770,00,000000
201810,38182,1,0,12,6283919,0,0116,0,201502,3700,3700,00,000000
202002,1081434,1,0,05,9612854,0,0104,7,201512,6000,6000,00,000000
201910,1030254,1,0,12,2054137,0,0202,0,201303,9000,9000,00,000000
201911,68474,1,0,05,6316617,0,0103,7,201907,2400,2400,00,000000
201911,714782,1,0,05,7159201,0,0103,7,201704,4900,4900,00,000000
201905,1755143,1,0,21,6992357,0,0101,0,201212,4300,4300,00,000000
202006,68474,1,0,05,2430297,0,0104,7,201907,2300,2300,00,000000
202002,757588,1,0,12,3162472,0,0201,0,202001,990,990,00,000000
201909,1546880,1,0,05,9244893,0,0104,7,201506,5800,5800,10,201901
201903,408831,1,0,17,9821256,0,0101,7,201805,430,430,00,000000
201808,1451952,1,0,17,9212881,0,0101,0,201801,4600,4600,00,000000
201901,1546880,1,0,05,151624,0,0103,7,201506,360,360,00,000000
202005,314410,1,0,21,7317271,0,0101,0,201611,73000,73000,00,000000
201902,907060,1,0,08,391374,0,0101,7,201208,6600,6600,00,000000
201906,1881872,1,0,12,8395590,0,0201,0,201809,770,770,00,000000
202005,1735855,1,0,03,5402544,0,0101,7,201805,100000,0,07,202001
201912,1210770,1,0,12,5503450,0,0101,0,201507,11000,11000,00,000000
202001,1605653,1,0,12,8868794,0,0115,0,201911,680,680,00,000000
201906,343589,1,0,24,7487795,0,0101,0,201608,6100,6100,00,000000
202005,893588,1,0,05,604053,0,0104,7,201310,4900,4900,00,000000
201807,848545,1,173483,12,8735424,0,0101,0,201510,62000,62000,00,000000
201807,1346373,1,0,12,2073570,0,0101,0,201403,1900,1900,00,000000
202001,535280,1,0,05,8076934,0,0103,7,201703,1400,1400,00,000000
201908,943906,1,0,01,4158025,0,0101,7,201607,100000,100000,00,000000
201807,841465,1,0,05,9934414,0,0104,7,201604,12000,12000,00,000000
201907,863398,1,0,01,4377301,0,0103,7,201706,1100,1100,00,000000
201902,704113,1,0,05,8306934,0,0104,7,201303,740,740,00,000000
201909,38182,1,0,12,2880901,0,0101,0,201506,4200,4200,00,000000
201811,108940,1,161782,01,9691141,0,0101,7,201611,7700,7700,00,000000
202005,1682344,1,0,24,2955434,0,0101,0,201903,1100,820,00,000000
201809,363009,1,0,12,6160937,0,0101,0,201406,9500,9500,00,000000
201908,867498,1,0,03,6097251,0,0101,0,201806,13000,0,01,201906
201811,525621,1,0,12,3373777,0,0201,0,201806,790,790,00,000000
201806,801488,1,0,21,1684221,0,0101,0,201610,11000,11000,00,000000
202003,92783,1,0,05,3857015,0,0104,7,201903,100,100,00,000000
201911,134608,1,67491,12,9844432,0,0202,7,201401,17000,9200,00,000000
202002,1930541,1,0,12,9313275,0,0101,0,201212,39000,39000,99,201912
202003,109155,1,0,24,5059029,0,0101,0,201411,3500,3500,00,000000
201902,522029,1,0,12,7210819,0,0101,0,201304,5200,5200,00,000000
201809,611965,1,0,05,3869857,0,0103,7,201404,520,520,00,000000
201806,1016506,1,0,08,2298019,0,0101,7,201601,3400,3400,00,000000
201807,1701420,1,0,12,159504,0,0202,0,201205,3700,2,00,000000
201905,503941,1,0,12,753965,0,0101,0,201507,2000,2000,00,000000
201809,709492,1,154146,12,3042737,0,0202,0,201401,33000,33000,00,000000
201811,1854084,1,0,05,3574865,0,0104,7,201402,460,460,00,000000
201909,952132,1,20819,12,6579705,0,0202,7,201202,34000,34000,99,201902
201806,1478893,1,0,12,7308174,0,0201,0,201806,400,400,00,000000
202006,765443,1,0,12,3643038,0,0208,0,201410,2100,2100,00,000000
202001,48064,1,0,12,1056970,0,0201,0,201907,580,580,00,000000
201810,575035,1,0,12,5769451,0,0202,0,201410,1100,1100,00,000000
201905,1081434,1,0,05,9612854,0,0104,7,201512,6000,6000,00,000000
201806,74540,1,0,05,4176057,0,0104,7,201509,9800,9400,00,000000
201812,1277298,1,0,03,3023452,0,0101,7,201105,81000,15000,99,201805
201912,48064,1,0,12,1056970,0,0201,0,201907,580,580,00,000000
201910,619476,1,0,17,9189247,0,0101,7,201505,5500,5500,00,000000
201812,1625999,1,0,12,9096824,0,0201,0,201606,650,650,00,000000
201810,1446384,1,0,17,1432044,0,0101,7,201412,15000,14000,16,201712
201901,1486628,1,0,03,6548900,0,0101,7,201201,66000,2,99,201901
201808,1279076,1,0,05,7434002,0,0104,7,201307,170,170,00,000000
202001,17849,1,0,05,254778,0,0104,7,201509,6700,6700,00,000000
201806,1027405,1,52186,12,649741,0,0202,0,201504,18000,18000,14,201803
202004,667001,1,0,05,1235373,0,0103,7,201803,2000,2000,00,000000
201905,320542,1,0,05,4036341,0,0104,7,201206,6500,5900,00,000000
201906,354094,1,113515,12,3445331,0,0202,0,201304,4100,4100,00,000000
202001,613244,1,35912,12,926616,0,0202,7,201310,17000,17000,00,000000
201907,1350908,1,0,05,9560048,0,0103,0,201904,5500,5500,00,000000
201901,38182,1,0,12,2880901,0,0101,0,201506,4200,4200,00,000000
201906,1612222,1,29939,12,4326044,0,0202,7,201301,31000,30000,00,000000
201907,157214,1,37105,12,7905537,0,0202,7,201405,100000,100000,00,000000
202003,122180,1,0,05,123235,0,0104,7,201403,1100,940,00,000000
201906,489122,1,0,12,4887852,0,0115,0,201612,250,250,00,000000
201911,408831,1,0,17,9821256,0,0101,7,201805,430,430,00,000000
202004,1518572,1,0,12,8882061,0,0101,0,201511,800,800,00,000000
201909,1065036,1,0,12,8887261,0,0201,0,201908,970,970,00,000000
201901,980768,1,0,05,1566440,0,0104,7,201801,380,370,00,000000
201806,704113,1,0,05,285407,0,0104,7,201304,4400,2100,00,000000
201905,611965,1,0,05,3869857,0,0103,7,201404,520,520,00,000000
202006,535280,1,0,05,5525531,0,0103,7,201706,1100,1100,00,000000
201809,1679667,1,0,12,9796161,0,0201,0,201612,620,620,00,000000
201912,1872551,1,0,12,7835689,0,0201,0,201912,510,510,00,000000
202005,593771,1,0,24,10023998,0,0101,0,201506,12000,12000,00,000000
201908,1207305,1,0,12,6145899,0,0104,0,201205,13000,13000,99,201905
201904,983278,1,0,01,2485619,0,0101,7,201303,44000,44000,00,000000
201911,1945049,1,0,12,7004005,0,0201,0,201507,100,100,00,000000
201906,1116831,1,0,05,2510645,0,0103,7,201705,1000,1000,00,000000
202001,845786,1,0,24,4718144,0,0101,0,201304,1600,1600,00,000000
201911,954576,1,0,12,8693986,0,0201,0,201904,630,630,00,000000
202003,1745253,1,0,05,7177325,0,0104,7,201510,220,220,00,000000
201905,1163228,1,0,05,4475573,0,0104,7,201411,2000,2000,00,000000
201810,1433025,1,0,01,768426,0,0101,7,201403,45000,3700,00,000000
201811,1355324,1,0,05,9160653,0,0104,7,201608,580,570,00,000000
202006,773188,1,0,12,4899773,0,0201,0,201909,760,760,00,000000
202002,748795,1,0,12,816403,0,0202,0,201712,13000,13000,00,000000
202001,1636480,1,0,12,4019384,0,0201,0,201912,770,770,00,000000
201810,48561,1,0,05,7934694,0,0104,7,201404,930,930,00,000000
201807,1345285,1,0,01,2110849,0,0102,7,201511,250,2,00,000000
202001,171450,1,0,24,1594752,0,0101,0,201701,5000,5000,00,000000
201912,295724,1,0,24,2639171,0,0101,0,201504,39000,39000,00,000000
201912,1070186,1,0,05,6854616,0,0104,7,201612,100,100,00,000000
201809,1546880,1,0,05,151624,0,0103,7,201505,3400,3400,00,000000
201906,1324996,1,0,05,2539547,0,0104,7,201108,23000,23000,99,201808
201907,78305,1,0,17,5484984,0,0101,7,201807,9400,9400,12,201905
202002,1236182,1,0,05,7771665,0,0104,7,201412,5500,5500,00,000000
201909,260324,1,0,05,2740427,0,0104,0,201908,380,380,00,000000
201808,1067296,1,0,12,7067849,0,0201,0,201806,900,900,00,000000
201806,85143,1,74171,12,1255350,0,0202,7,201101,2200,2200,99,201801
201811,12996,1,0,12,2559204,0,0202,0,201012,4900,4900,99,201712
201809,1311201,1,0,12,6967829,0,0202,0,201711,1900,1900,00,000000
201812,1147145,1,0,12,5552333,0,0201,0,201812,360,360,00,000000
201910,677906,1,0,05,6152025,0,0104,7,201907,3400,3400,00,000000
201807,1928510,1,0,01,6342574,0,0104,7,201406,21000,21000,00,000000
201907,489122,1,0,12,4887852,0,0115,0,201612,220,220,00,000000
201909,1321535,1,182222,12,6779571,0,0202,7,201310,4400,4400,00,000000
201807,1081434,1,0,05,9612854,0,0103,7,201601,380,380,00,000000
201811,620024,1,38980,05,108385,0,0104,7,201806,2600,2600,00,000000
201901,1546880,1,0,05,9244893,0,0103,7,201507,350,350,00,000000
201902,157214,1,0,05,783647,0,0104,7,201404,5000,2100,00,000000
202005,1687943,1,0,03,3983300,0,0104,7,201511,2700,2700,00,000000
201910,941161,1,0,12,8656648,0,0201,0,201612,14000,14000,00,000000
202001,726987,1,20814,12,8112101,0,0202,0,201409,4900,3700,00,000000
202001,34419,1,0,12,5063542,0,0201,0,201910,280,280,00,000000
201809,1873580,1,49519,01,8786514,0,0104,7,201801,3500,3500,00,000000
201911,1012213,1,0,21,6812339,0,0101,7,201502,16000,1600,16,201910
201910,1305696,1,0,12,967058,0,0112,0,201205,15000,15000,99,201905
201904,134608,1,67491,12,9844432,0,0202,7,201401,17000,9200,00,000000
201912,653711,1,0,01,9792000,0,0103,7,201806,12000,12000,00,000000
201812,532930,1,0,05,7210595,0,0104,7,201809,100,100,00,000000
202006,1711565,1,0,12,3351815,0,0112,0,201308,620,620,00,000000
201810,815540,1,0,12,3247512,0,0202,0,201703,5900,5800,00,000000
201909,330397,1,0,03,9665049,0,0104,0,201410,4300,4300,00,000000
201905,1723417,1,0,01,8490236,0,0101,7,201107,50000,4300,99,201807
201910,831990,1,0,01,3840231,0,0101,7,201306,2700,170,00,000000
202001,1824390,1,0,24,3426798,0,0101,0,202001,2600,2600,00,000000
201809,1705771,1,21435,12,5346967,0,0202,0,201104,52000,52000,99,201804
201901,1462943,1,0,05,7446732,0,0104,7,201409,250,250,00,000000
201904,578651,1,0,05,7988266,0,0104,7,201504,100,100,00,000000
201911,432295,1,0,05,9378844,0,0104,7,201612,420,420,00,000000
201812,257771,1,0,12,3633166,0,0201,0,201711,860,860,00,000000
202001,371131,1,0,17,8775899,0,0101,7,201501,13000,13000,00,000000
202005,799845,1,0,12,7786634,0,0201,0,201703,220,220,00,000000
201909,777071,1,0,12,6228058,0,0201,0,201906,440,440,00,000000
201907,1210770,1,0,05,9305465,0,0104,7,201508,3800,3800,00,000000
201809,1815206,1,0,12,9442480,0,0201,0,201411,1600,1600,00,000000
201910,907882,1,0,12,6792251,0,0201,0,201402,790,790,00,000000
202003,1453,1,0,05,4092743,0,0104,7,201704,860,860,00,000000
202002,815540,1,0,12,3247512,0,0202,7,201703,5600,5500,00,000000
201907,135584,1,0,12,5266167,0,0201,0,201812,210,210,00,000000
201907,336381,1,125252,12,7600565,0,0202,0,201208,5100,5000,00,000000
202003,985042,1,0,05,389595,0,0103,7,201808,5600,5600,00,000000
201807,1687943,1,0,05,9284709,0,0103,7,201404,5500,5500,00,000000
201903,893588,1,0,12,7824836,0,0112,0,201311,2100,2100,00,000000
201909,1724362,1,0,24,6807361,0,0101,0,201505,1900,1900,00,000000
201810,1207305,1,179400,12,6145899,0,0104,0,201205,5100,5100,00,000000
202004,1016506,1,0,08,2298019,0,0101,7,201601,3400,3400,00,000000
201909,646517,1,0,12,4880360,0,0202,0,201111,8100,8100,99,201811
201912,1939345,1,0,01,9358695,0,0104,0,201912,240,240,00,000000
202005,1045456,1,0,05,9122640,0,0103,7,201608,9500,9500,00,000000
202001,220410,1,0,12,7945365,0,0201,0,201709,100,100,00,000000
202005,255734,1,0,05,245105,0,0103,0,201909,7100,1800,10,201912
201808,1045456,1,0,05,7819154,0,0103,7,201503,3800,3800,00,000000
201908,1043858,1,0,12,9529431,0,0201,0,201809,1000,1000,00,000000
201908,1560969,1,0,12,298749,0,0201,0,201707,100,100,00,000000
201906,1481652,1,0,12,5161985,0,0201,0,201501,590,1,00,000000
201904,1899847,1,0,12,3582488,0,0202,0,201410,3800,3800,00,000000
201905,1545241,1,0,21,9140024,0,0101,0,201705,7400,2900,00,000000
201806,1926965,1,0,01,480553,0,0104,0,201805,520,520,00,000000
202005,1330941,1,0,08,2775309,0,0101,7,201312,4400,4400,00,000000
201812,1928510,1,0,01,6342574,0,0104,7,201406,21000,21000,00,000000
201906,952132,1,20819,12,6579705,0,0202,7,201202,34000,34000,99,201902
201902,846642,1,0,12,5403960,0,0101,0,201206,14000,14000,00,000000
201906,108940,1,0,03,9578927,0,0101,0,201901,6000,3200,00,000000
201901,1010444,1,32734,12,2401842,0,0202,7,201210,8400,8300,00,000000
201809,696952,1,0,12,1698086,0,0201,0,201809,100,100,00,000000
201906,658969,1,0,12,3173371,0,0201,0,201801,400,400,00,000000
201910,907060,1,0,05,7048256,0,0103,7,201209,140,140,99,201909
201905,1062958,1,0,21,3959030,0,0101,0,201611,2500,2500,00,000000
202004,62214,1,0,01,7346108,0,0101,0,201712,54000,5400,00,000000
202002,1086997,1,0,24,1749554,0,0103,0,201311,3400,3400,00,000000
201903,1311694,1,0,12,6341260,0,0201,0,201604,1100,1100,00,000000
201912,523990,1,0,12,7156024,0,0201,0,201609,680,660,00,000000
201807,1917420,1,0,12,6073696,0,0101,0,201311,3100,860,00,000000
201807,1067296,1,0,12,7067849,0,0201,0,201806,900,900,00,000000
201907,1478893,1,0,12,7308174,0,0201,0,201806,400,400,00,000000
201912,815540,1,0,12,3247512,0,0202,7,201703,5600,5500,00,000000
201908,1140387,1,0,24,3254828,0,0101,0,201802,17000,17000,00,000000
202003,379523,1,0,16,5366511,0,0101,7,201309,13000,13000,00,000000
201912,1953407,1,0,12,5506771,0,0201,0,201905,1300,1300,00,000000
201812,354094,1,0,21,3076092,0,0101,0,201312,3300,4800,00,000000
201905,1945049,1,0,12,7004005,0,0201,0,201507,100,100,00,000000
201905,108940,1,161782,12,2571060,0,0101,0,201611,44000,1,00,000000
201808,1546880,1,0,05,9244893,0,0103,7,201506,660,660,00,000000
201912,1236182,1,0,24,4387458,0,0101,0,201501,9100,9100,00,000000
201812,983278,1,0,12,7126160,0,0112,0,201303,100000,100000,00,000000
201909,907882,1,0,12,6792251,0,0201,0,201402,500,500,00,000000
202004,1473255,1,0,05,538323,0,0103,7,201804,2600,2600,00,000000
201809,1184539,1,0,21,9111818,0,0101,7,201407,7800,7800,00,000000
201903,728386,1,0,05,7953570,0,0103,7,201407,3100,3000,00,000000
201812,308321,1,0,17,4044528,0,0105,7,201408,590,590,00,000000
201910,1714372,1,0,24,7987222,0,0101,0,201807,7600,7600,00,000000
201906,1147145,1,0,12,5552333,0,0201,0,201812,200,200,00,000000
202001,714782,1,0,05,7159201,0,0103,7,201704,4900,4900,00,000000
202001,157214,1,0,01,5443050,0,0101,7,201406,14000,14000,00,000000
201807,405006,1,0,05,5212947,0,0104,7,201011,1300,1300,99,201711
201807,1629763,1,0,12,8078130,0,0112,0,201311,6700,6700,00,000000
201902,284901,1,0,01,8314490,0,0101,7,201709,2900,0,00,000000
202005,1458058,1,0,05,3183443,0,0104,7,201807,2400,2400,00,000000
201906,432295,1,0,01,7605299,0,0104,7,201607,2200,2200,00,000000
202003,1433025,1,0,01,768426,0,0101,7,201403,45000,3700,00,000000
201910,1284370,1,0,21,321796,0,0101,7,201202,2600,2600,99,201902
202003,1466519,1,136108,12,6853755,0,0202,0,201805,26000,25000,00,000000
201901,709492,1,154146,12,3042737,0,0202,0,201401,33000,33000,00,000000
202005,406630,1,0,16,9325969,0,0101,7,201607,2700,2700,00,000000
201806,961119,1,0,12,1830428,0,0201,0,201612,290,290,00,000000
201906,1659712,1,0,12,1774294,0,0201,0,201511,770,770,00,000000
201806,1727369,1,0,12,1420077,0,0115,0,201711,4400,4400,00,000000
201806,1658871,1,0,12,592702,0,0201,0,201703,880,700,00,000000
202005,1070186,1,0,05,9618684,0,0104,7,201612,270,270,00,000000
201901,1881872,1,0,12,8395590,0,0201,0,201809,770,770,00,000000
201807,48561,1,0,05,7934694,0,0104,7,201404,930,930,00,000000
201902,1612819,1,0,01,737729,0,0101,7,201510,91000,2,00,000000
201902,636569,1,0,05,4895494,0,0103,7,201306,1900,1900,00,000000
201909,1094668,1,0,05,6872257,0,0103,7,201503,1500,1500,00,000000
201812,1875318,1,0,05,8959436,0,0104,7,201703,2200,2200,00,000000
201906,349182,1,0,01,5140614,0,0102,0,201411,140,140,00,000000
201811,667001,1,0,05,1235373,0,0103,7,201803,5900,5900,00,000000
201812,1151100,1,0,01,4533736,0,0103,7,201608,3700,3700,00,000000
201907,206349,1,0,05,5761492,0,0104,7,201808,100,100,00,000000
201901,354094,1,113515,12,9288262,0,0104,0,201302,3300,3300,00,000000
202001,1331055,1,0,12,6485627,0,0202,0,201712,25000,25000,00,000000
201806,1134759,1,0,01,6240525,0,0101,7,201710,12000,0,00,000000
201901,1748100,1,25140,12,709674,0,0202,7,201302,100000,100000,00,000000
201810,578451,1,0,12,4562758,0,0201,0,201510,100,100,00,000000
201910,1612222,1,29939,01,875427,0,0101,7,201212,30000,1,00,000000
201909,248538,1,2310,12,2137421,0,0202,0,201402,10000,10000,00,000000
201911,793886,1,0,05,9517998,0,0103,7,201804,1600,1600,00,000000
201807,578451,1,0,12,4562758,0,0201,0,201510,100,100,00,000000
201911,952132,1,0,01,7463363,0,0104,7,201112,4700,4700,99,201812
201904,1854084,1,0,12,9964652,0,0201,0,201404,12000,8900,00,000000
202005,1010444,1,32734,12,2401842,0,0202,7,201210,8400,8300,99,201910
201902,11995,1,0,05,4591186,0,0103,7,201404,3100,620,00,000000
201806,910275,1,0,12,2820293,0,0201,0,201701,440,440,00,000000
201911,1267372,1,0,12,4927131,0,0115,0,201703,1100,1100,00,000000
201901,48561,1,0,12,4499379,0,0101,0,201403,1400,570,00,000000
201912,1841940,1,0,12,7274000,0,0201,0,201809,1500,1500,00,000000
201912,17849,1,0,05,9353732,0,0103,7,201511,520,520,00,000000
202006,1094396,1,0,05,7653062,0,0104,7,201208,6800,5600,99,201908
201901,667001,1,0,05,1235373,0,0103,7,201803,5900,5900,00,000000
201907,48064,1,0,05,6432947,0,0104,7,201710,1100,1100,00,000000
201902,1533292,1,0,05,3496216,0,0104,7,201612,2000,2000,00,000000
202002,726377,1,0,01,571147,0,0101,7,201411,8000,8000,00,000000
201903,522029,1,0,12,7210819,0,0101,0,201304,5200,5200,00,000000
201812,1545241,1,0,21,9140024,0,0101,0,201705,7400,2900,00,000000
202001,432295,1,0,05,9378844,0,0104,7,201612,420,420,00,000000
201905,1224863,1,0,12,7702101,0,0101,0,201205,6000,6000,99,201905
202005,620024,1,38980,01,3909459,0,0104,7,201806,4000,3500,00,000000
201809,1765626,1,0,12,8820201,0,0201,0,201506,290,100,00,000000
201811,157214,1,0,05,6649393,0,0104,7,201405,7300,7300,00,000000
201901,1630274,1,0,05,6393320,0,0104,7,201502,1700,1700,00,000000
201910,1768888,1,0,24,2589371,0,0101,0,201606,3400,3400,00,000000
201811,941161,1,0,12,8656648,0,0201,0,201607,550,550,00,000000
202002,1496577,1,0,12,3771236,0,0101,0,201506,1400,1400,00,000000
202001,1065036,1,0,12,8887261,0,0201,0,201908,970,970,00,000000
201905,1546880,1,0,05,151624,0,0104,7,201505,5600,5600,10,201901
201905,1067296,1,0,12,7067849,0,0201,0,201806,900,900,00,000000
201905,176923,1,0,05,9973544,0,0104,7,201711,620,620,00,000000
201904,1765626,1,0,12,8820201,0,0201,0,201607,1000,720,00,000000
201809,257771,1,0,12,3633166,0,0201,0,201712,770,770,00,000000
202006,1032629,1,0,21,9542693,0,0101,0,201909,1000,100,00,000000
201901,992778,1,0,01,6210774,0,0104,7,201411,790,790,00,000000
201811,1377827,1,0,21,9273227,0,0101,7,201504,12000,1,00,000000
201912,1930541,1,0,12,9313275,0,0101,0,201212,39000,39000,99,201912
202003,934919,1,0,05,8080517,0,0104,7,201311,3800,3900,00,000000
201906,1323540,1,0,24,425701,0,0101,0,201808,4300,4300,00,000000
201912,1070186,1,0,05,9618684,0,0104,7,201612,270,270,00,000000
202001,525621,1,0,12,3373777,0,0201,0,201806,790,790,00,000000
201912,1218286,1,0,24,7332706,0,0101,0,201805,4000,4000,00,000000
201906,1086997,1,0,05,2089233,0,0103,7,201709,26000,26000,00,000000
201902,233758,1,0,17,8203571,0,0105,7,201403,17000,4000,00,000000
201812,1027405,1,0,01,1365415,0,0101,0,201503,18000,2,14,201803
201808,1546880,1,0,03,1142296,0,0104,7,201506,1600,1600,00,000000
201812,895503,1,0,01,872260,0,0101,7,201101,7400,7400,99,201801
201810,535280,1,0,01,8737782,0,0101,7,201705,3400,3300,00,000000
201901,1380230,1,0,12,5803376,0,0201,0,201901,1100,1100,00,000000
202003,1241988,1,0,24,6721084,0,0101,0,201611,3500,3200,00,000000
201902,858231,1,0,05,3579750,0,0104,7,201807,390,390,00,000000
201901,1546880,1,0,05,9244893,0,0103,7,201506,230,230,00,000000
201912,1607253,1,0,12,1253781,0,0112,0,201703,21000,21000,00,000000
201903,1346373,1,0,12,6817516,0,0104,0,201310,3500,3500,00,000000
