YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,COM_SN,IS_ME,DLQ_CD_1,DLQ_CD_2,DLQ_RGST_DT,DLQ_RGST_AMT,DLQ_AMT,RLS_RSN_CD,RLS_DT
201808,891288,1,0,12,4347362,0,0601,0,201201,0,0,00,000000
201809,1710672,1,0,12,282455,0,0801,0,201405,10000,0,00,000000
201807,355677,1,0,12,3355502,0,1201,0,201601,0,0,00,000000
202005,947320,1,0,12,5530594,0,0801,0,201607,10000,0,00,000000
201808,579203,1,0,12,7943605,0,0601,0,201503,0,0,00,000000
201811,1153466,1,0,12,6802773,0,0601,0,201504,0,0,00,000000
202006,1514586,1,0,12,3399177,0,0801,0,201707,10000,0,00,000000
201807,1894871,1,0,12,3948380,0,1201,0,201706,0,0,00,000000
201902,15817,1,0,12,4579143,0,0601,0,201806,0,0,00,000000
201808,1292238,1,0,12,2510468,0,0601,0,201405,0,0,00,000000
201808,679132,1,0,12,7112737,0,0601,0,201311,0,0,00,000000
201911,1195850,1,0,12,8499314,0,0801,0,201701,2200,0,00,000000
201809,706131,1,0,12,7995254,0,1201,0,201705,0,0,00,000000
201902,1023052,1,0,12,1145866,0,0801,0,201609,3400,0,00,000000
201811,1682280,1,0,12,6295710,0,0606,0,201212,0,0,00,000000
201903,1539417,1,0,12,862786,0,0801,0,201807,1000,0,00,000000
201810,779049,1,0,12,5281630,0,0601,0,201405,0,0,00,000000
201902,1535430,1,0,12,439215,0,0801,0,201901,10000,0,00,000000
201811,800792,1,0,12,8181361,0,0601,0,201205,0,0,00,000000
201906,1422659,1,0,12,4306925,0,0601,0,201806,0,0,00,000000
202004,1321855,1,0,12,607017,0,0601,0,201408,0,0,00,000000
201904,665355,1,0,12,9241111,0,0611,0,201504,0,0,00,000000
202003,1267372,1,0,12,5858124,0,0601,0,201512,0,0,00,000000
201808,975759,1,0,12,3494372,0,0601,0,201503,0,0,00,000000
201911,1519896,1,0,12,467946,0,0801,0,201303,10000,0,00,000000
202005,781722,1,0,12,9200437,0,0801,0,201407,5600,0,00,000000
201910,1433025,1,0,12,3194079,0,0601,0,201403,0,0,00,000000
201911,1391227,1,0,12,8729047,0,1301,0,201910,0,0,00,000000
202005,1843672,1,122612,12,9205858,0,0802,0,201901,0,0,00,000000
201909,1087463,1,0,12,9827634,0,0801,0,201402,1500,0,00,000000
202005,1695488,1,0,12,976051,0,0601,0,201609,0,0,00,000000
201807,172372,1,0,12,4002705,0,0801,0,201705,5300,0,00,000000
201808,1873358,1,0,12,7776336,0,0601,0,201511,0,0,00,000000
201908,341346,1,0,12,1898629,0,0601,0,201511,0,0,00,000000
201811,1444839,1,0,12,9943607,0,1201,0,201409,0,0,00,000000
201905,1400232,1,0,12,5717503,0,1201,0,201605,0,0,00,000000
201809,179145,1,0,12,1691274,0,0601,0,201408,0,0,00,000000
201904,1724813,1,0,12,7267951,0,0601,0,201212,0,0,00,000000
201808,1244982,1,0,12,7964340,0,0601,0,201608,0,0,00,000000
201811,265098,1,0,12,6359177,0,0801,0,201606,10000,0,00,000000
201910,622981,1,0,12,8319960,0,0801,0,201812,10000,0,00,000000
201810,1946790,1,0,12,4206617,0,1201,0,201404,0,0,00,000000
202006,1132423,1,0,12,9147285,0,0801,0,201512,4700,0,00,000000
201807,467185,1,0,12,6287379,0,1101,0,201712,0,0,00,000000
201902,741096,1,0,12,4245488,0,1101,0,201710,0,0,00,000000
202003,1297760,1,0,12,3318324,0,1201,0,201905,0,0,00,000000
201902,826676,1,0,12,703715,0,0601,0,201208,0,0,00,000000
201904,69331,1,0,12,5461292,0,0801,0,201309,1500,0,00,000000
201810,487978,1,0,12,9337584,0,0604,0,201809,0,0,00,000000
201810,1113285,1,0,12,9110512,0,0801,0,201506,1100,0,00,000000
201809,145556,1,0,12,313386,0,0605,0,201707,0,0,00,000000
201910,1624881,1,0,12,10053388,0,0601,0,201412,0,0,00,000000
202002,1151744,1,0,12,9550036,0,0801,0,201311,1000,0,00,000000
201910,1623539,1,0,12,2973940,0,0801,0,201212,5500,0,00,000000
201812,405566,1,0,12,6522157,0,0801,0,201209,1100,0,00,000000
201810,661077,1,0,12,3175500,0,0606,0,201604,0,0,00,000000
201901,10752,1,0,12,736831,0,0604,0,201707,0,0,00,000000
201908,1397674,1,0,12,8179066,0,0801,0,201708,1400,0,00,000000
201808,1805525,1,0,12,6345055,0,0801,0,201505,10000,0,00,000000
201812,1940388,1,0,12,4256683,0,0801,0,201806,1900,0,00,000000
202003,1876485,1,0,12,996369,0,0601,0,201505,0,0,00,000000
201901,1256989,1,0,12,6812546,0,0601,0,201607,0,0,00,000000
201906,637057,1,0,12,8712919,0,1201,0,201608,0,0,00,000000
202004,267371,1,0,12,2588545,0,1201,0,201701,0,0,00,000000
201907,15817,1,0,12,4579143,0,0601,0,201806,0,0,00,000000
201810,760469,1,0,12,3440543,0,0801,0,201309,8000,0,00,000000
201909,1546834,1,0,12,1841615,0,0604,0,201908,0,0,00,000000
201909,1778582,1,0,12,5381320,0,0801,0,201811,1900,0,00,000000
201905,320067,1,0,12,7181858,0,0801,0,201611,2800,0,00,000000
202001,66968,1,0,12,6180923,0,0601,0,201308,0,0,00,000000
201912,1204979,1,0,12,3610072,0,0801,0,201608,1700,0,00,000000
202006,1743803,1,90134,12,8874268,0,0802,0,201911,0,0,00,000000
201906,747749,1,0,12,757152,0,0801,0,201707,10000,0,00,000000
201911,1570236,1,0,12,5956580,0,0601,0,201401,0,0,00,000000
201901,1330784,1,0,12,8747678,0,0801,0,201202,8200,0,00,000000
202001,485994,1,0,12,5795020,0,1201,0,201607,0,0,00,000000
201810,790896,1,0,12,7161655,0,0601,0,201205,0,0,00,000000
201809,477301,1,0,12,810731,0,0801,0,201402,10000,0,00,000000
201906,1936974,1,0,12,6980032,0,0801,0,201307,10000,0,00,000000
201807,1843672,1,0,12,1106334,0,0604,0,201801,0,0,00,000000
201909,527124,1,0,12,2714858,0,0801,0,201405,3500,0,00,000000
201906,1805409,1,0,12,5848190,0,0604,0,201511,0,0,00,000000
201908,157214,1,0,12,7760907,0,0601,0,201605,0,0,00,000000
201909,876821,1,0,12,4775942,0,0801,0,201505,10000,0,00,000000
201906,814379,1,0,12,786157,0,0604,0,201906,0,0,00,000000
201808,1113285,1,0,12,9110512,0,0801,0,201506,1100,0,00,000000
201902,346417,1,0,12,1652191,0,1201,0,201710,0,0,00,000000
202006,706131,1,0,12,7995254,0,1201,0,201705,0,0,00,000000
201901,800792,1,0,12,8181361,0,0601,0,201205,0,0,00,000000
202003,625602,1,0,12,2283004,0,0801,0,201505,10000,0,00,000000
202006,764561,1,0,12,7569695,0,0801,0,201309,10000,0,00,000000
201808,220455,1,0,12,1250618,0,1301,0,201602,0,0,00,000000
202003,1568884,1,0,12,3127144,0,0801,0,201511,10000,0,00,000000
201911,1236182,1,0,12,5626853,0,0601,0,201707,0,0,00,000000
202003,951619,1,0,12,1126591,0,1201,0,201712,0,0,00,000000
201808,1256989,1,0,12,6812546,0,0601,0,201607,0,0,00,000000
201903,907882,1,0,12,5663152,0,0601,0,201208,0,0,00,000000
201812,55584,1,0,12,9926016,0,0604,0,201705,0,0,00,000000
201902,1434878,1,0,12,6407921,0,0801,0,201702,6100,0,00,000000
201810,826676,1,0,12,703715,0,0601,0,201208,0,0,00,000000
201902,1276275,1,0,12,3568604,0,0601,0,201509,0,0,00,000000
202006,1904510,1,0,12,9760135,0,0801,0,201412,10000,0,00,000000
201903,406912,1,0,12,1085206,0,0801,0,201712,1300,0,00,000000
201912,14287,1,0,12,6409200,0,1301,0,201708,0,0,00,000000
201904,8318,1,0,12,4881328,0,0601,0,201211,0,0,00,000000
202004,1919099,1,0,12,4530499,0,0801,0,201802,10000,0,00,000000
201904,771557,1,0,12,3718725,0,0601,0,201211,0,0,00,000000
202002,759832,1,0,12,2579324,0,0801,0,201502,1200,0,00,000000
201910,1873887,1,0,12,3420529,0,1201,0,201708,0,0,00,000000
201811,122180,1,0,12,8655102,0,0801,0,201312,1000,0,00,000000
201904,1124069,1,0,12,4648056,0,0801,0,201904,4900,0,00,000000
201901,1597678,1,0,12,2048572,0,1201,0,201810,0,0,00,000000
202006,1288123,1,0,12,6331762,0,0801,0,201309,6500,0,00,000000
201906,1683295,1,0,12,6149770,0,0601,0,201503,0,0,00,000000
201905,428352,1,0,12,2001431,0,1201,0,201704,0,0,00,000000
202005,262709,1,0,12,5284765,0,0801,0,201911,10000,0,00,000000
202003,273563,1,0,12,9996549,0,0801,0,201907,10000,0,00,000000
201907,1766948,1,0,12,357347,0,1201,0,201612,0,0,00,000000
202006,1344651,1,0,12,1301799,0,0601,0,201409,0,0,00,000000
201812,602364,1,0,12,7198978,0,0601,0,201306,0,0,00,000000
201904,501878,1,0,12,4091861,0,0801,0,201311,10000,0,00,000000
201904,1006250,1,0,12,3822580,0,0801,0,201302,5800,0,00,000000
202001,39400,1,0,12,3331498,0,1201,0,201803,0,0,00,000000
201902,10371,1,0,12,9121541,0,0801,0,201803,1000,0,00,000000
201812,1563869,1,0,12,3232372,0,0801,0,201403,1400,0,00,000000
201912,371130,1,0,12,6173793,0,1301,0,201702,0,0,00,000000
201808,1241988,1,0,12,9678631,0,0801,0,201807,3500,0,00,000000
202003,1265775,1,0,12,5376923,0,0801,0,201701,10000,0,00,000000
201907,614233,1,0,12,1192507,0,0801,0,201907,10000,0,00,000000
201808,1244982,1,0,12,7964340,0,0601,0,201608,0,0,00,000000
201905,1883294,1,0,12,8052053,0,0801,0,201501,1600,0,00,000000
201807,1491566,1,0,12,4633650,0,0601,0,201606,0,0,00,000000
201907,1039402,1,0,12,3592838,0,0801,0,201702,10000,0,00,000000
202005,457746,1,0,12,9029276,0,1201,0,201907,0,0,00,000000
201806,1778582,1,0,12,5381320,0,0801,0,201205,10000,0,00,000000
201912,754882,1,0,12,7330424,0,0601,0,201404,0,0,00,000000
201906,23783,1,0,12,713703,0,0801,0,201509,10000,0,00,000000
201809,647337,1,0,12,4521915,0,0601,0,201804,0,0,00,000000
202002,1601024,1,0,12,6436280,0,1201,0,201805,0,0,00,000000
202006,373891,1,0,12,5063744,0,1201,0,201904,0,0,00,000000
201912,1284067,1,0,12,4973367,0,0801,0,201906,3200,0,00,000000
201910,1202798,1,0,12,9351,0,0801,0,201706,1200,0,00,000000
202003,695120,1,0,12,9514202,0,0801,0,201705,10000,0,00,000000
202003,486690,1,0,12,1147922,0,0801,0,201703,3000,0,00,000000
201807,1652038,1,0,12,5842195,0,0801,0,201703,4800,0,00,000000
201806,23783,1,0,12,713703,0,0801,0,201509,10000,0,00,000000
201903,602364,1,0,12,7198978,0,0601,0,201802,0,0,00,000000
202001,267371,1,0,12,2588545,0,1201,0,201701,0,0,00,000000
201905,1491566,1,0,12,4633650,0,0601,0,201606,0,0,00,000000
201907,39400,1,0,12,3331498,0,1201,0,201803,0,0,00,000000
201901,1623539,1,0,12,9098732,0,0802,0,201409,0,0,00,000000
201910,1617407,1,0,12,2927447,0,0801,0,201602,6200,0,00,000000
201806,975759,1,0,12,5030940,0,0801,0,201502,1100,0,00,000000
202003,608204,1,0,12,7059373,0,0601,0,201707,0,0,00,000000
201806,169426,1,0,12,4582927,0,0801,0,201711,10000,0,00,000000
201905,264102,1,0,12,2899816,0,0604,0,201604,0,0,00,000000
201907,1188273,1,0,12,1058217,0,0801,0,201706,1900,0,00,000000
201808,720639,1,0,12,4917387,0,0801,0,201401,1000,0,00,000000
201806,1930541,1,0,12,1041425,0,0604,0,201608,0,0,00,000000
201912,398579,1,0,12,4599060,0,0801,0,201612,9400,0,00,000000
201904,1331055,1,0,12,7244185,0,0801,0,201609,8400,0,00,000000
201912,1618520,1,0,12,8485879,0,0606,0,201503,0,0,00,000000
201807,1087463,1,0,12,9827634,0,0801,0,201402,1500,0,00,000000
202004,1129042,1,0,12,1587571,0,0801,0,201809,6500,0,00,000000
202003,1927151,1,0,12,8680477,0,0801,0,201705,10000,0,00,000000
202004,880268,1,0,12,5705767,0,0605,0,201305,0,0,00,000000
201806,1186758,1,0,12,9037947,0,0801,0,201611,9000,0,00,000000
201809,1034834,1,0,12,7703253,0,0601,0,201208,0,0,00,000000
202001,695915,1,0,12,2265434,0,0801,0,201504,10000,0,00,000000
201807,777071,1,0,12,6771464,0,0801,0,201304,1400,0,00,000000
201902,653984,1,0,12,5869095,0,0601,0,201504,0,0,00,000000
201809,738590,1,0,12,430823,0,0801,0,201401,10000,0,00,000000
201905,876821,1,0,12,4775942,0,0801,0,201505,10000,0,00,000000
201908,1039402,1,0,12,3592838,0,0801,0,201702,10000,0,00,000000
201905,904559,1,0,12,5797692,0,0801,0,201411,6000,0,00,000000
201811,346417,1,0,12,1652191,0,1201,0,201710,0,0,00,000000
201905,1245318,1,0,12,6468408,0,0801,0,201510,10000,0,00,000000
201910,537791,1,0,12,1955754,0,0606,0,201410,0,0,00,000000
201909,1422659,1,0,12,4306925,0,0601,0,201806,0,0,00,000000
201806,1517240,1,0,12,1498351,0,1201,0,201408,0,0,00,000000
201904,1876485,1,0,12,3275133,0,0801,0,201810,2700,0,00,000000
201812,23783,1,0,12,713703,0,0801,0,201509,10000,0,00,000000
201903,1082462,1,0,12,4862252,0,1201,0,201512,0,0,00,000000
201912,365931,1,0,12,4828339,0,0601,0,201411,0,0,00,000000
202001,519124,1,0,12,6913694,0,0801,0,201305,1600,0,00,000000
201808,1883294,1,0,12,7590162,0,0601,0,201205,0,0,00,000000
201905,1734222,1,0,12,2572109,0,1201,0,201501,0,0,00,000000
201903,1946795,1,0,12,6440411,0,0611,0,201501,0,0,00,000000
201812,1195850,1,0,12,8499314,0,0801,0,201701,2200,0,00,000000
201909,1326127,1,0,12,9348283,0,0801,0,201702,2000,0,00,000000
201902,1547696,1,0,12,6139651,0,1301,0,201512,0,0,00,000000
202002,1146234,1,0,12,9088047,0,0601,0,201711,0,0,00,000000
201807,1841367,1,0,12,6213349,0,1101,0,201711,0,0,00,000000
201905,1177091,1,0,12,8112414,0,0601,0,201803,0,0,00,000000
202005,1478313,1,0,12,8611806,0,0604,0,201707,0,0,00,000000
201810,125363,1,0,12,1905,0,0601,0,201210,0,0,00,000000
202003,1023052,1,0,12,1145866,0,0801,0,201609,3400,0,00,000000
201806,1936974,1,0,12,6980032,0,0801,0,201307,10000,0,00,000000
201808,1617765,1,0,12,4708156,0,0801,0,201701,10000,0,00,000000
201910,1367937,1,0,12,1593497,0,1201,0,201503,0,0,00,000000
201812,752565,1,0,12,8363991,0,0601,0,201703,0,0,00,000000
201903,1953887,1,0,12,8314012,0,0801,0,201607,10000,0,00,000000
201811,1505656,1,0,12,7218530,0,0601,0,201204,0,0,00,000000
202002,480683,1,0,12,3380461,0,1201,0,201801,0,0,00,000000
202005,591783,1,0,12,7180470,0,0801,0,201505,10000,0,00,000000
202001,78968,1,0,12,2319102,0,1201,0,201906,0,0,00,000000
202005,1785420,1,0,12,8115922,0,0601,0,201510,0,0,00,000000
202005,78968,1,0,12,2319102,0,1201,0,201906,0,0,00,000000
201903,236540,1,0,12,6331105,0,0801,0,201512,2000,0,00,000000
201906,1132084,1,0,12,1842366,0,0801,0,201812,7100,0,00,000000
201807,560032,1,0,12,8654216,0,1301,0,201509,0,0,00,000000
201912,1042067,1,0,12,2460893,0,0601,0,201705,0,0,00,000000
201812,267371,1,0,12,2588545,0,1201,0,201701,0,0,00,000000
202005,1876485,1,175699,12,5727174,0,0802,0,201706,0,0,00,000000
202002,679132,1,0,12,7848989,0,1201,0,201612,0,0,00,000000
201910,958032,1,0,12,8316334,0,0801,0,201405,3200,0,00,000000
201904,120258,1,0,12,6837736,0,1201,0,201508,0,0,00,000000
201807,1177091,1,0,12,8112414,0,0601,0,201612,0,0,00,000000
201806,781722,1,0,12,9200437,0,0801,0,201407,5600,0,00,000000
201903,1785420,1,0,12,8115922,0,0601,0,201510,0,0,00,000000
201905,738590,1,0,12,430823,0,0801,0,201401,10000,0,00,000000
201903,642888,1,0,12,304618,0,0601,0,201210,0,0,00,000000
201911,1244982,1,0,12,2128922,0,1201,0,201509,0,0,00,000000
201907,1856410,1,0,12,6219582,0,1101,0,201812,0,0,00,000000
201908,108107,1,0,12,9136654,0,0801,0,201610,4500,0,00,000000
202003,1191813,1,0,12,6158409,0,0601,0,201406,0,0,00,000000
202004,1683295,1,0,12,5121529,0,0801,0,201607,1000,0,00,000000
201901,515259,1,0,12,8349833,0,0604,0,201303,0,0,00,000000
201811,1745846,1,0,12,3178006,0,0601,0,201610,0,0,00,000000
202002,513632,1,0,12,5174015,0,1201,0,201712,0,0,00,000000
201910,74105,1,0,12,8912832,0,0801,0,201704,10000,0,00,000000
201912,1193372,1,0,12,9188642,0,0801,0,201902,4200,0,00,000000
201807,17540,1,0,12,2207088,0,0801,0,201212,10000,0,00,000000
202005,781458,1,0,12,3450811,0,0801,0,201408,10000,0,00,000000
201806,26594,1,0,12,8851444,0,0601,0,201512,0,0,00,000000
201910,1683295,1,0,12,6149770,0,0601,0,201503,0,0,00,000000
201904,789607,1,0,12,2131941,0,0801,0,201503,2100,0,00,000000
202004,759832,1,0,12,2579324,0,0801,0,201502,1200,0,00,000000
201910,1434878,1,0,12,6407921,0,0801,0,201702,6100,0,00,000000
202003,406912,1,0,12,1085206,0,0801,0,201712,1300,0,00,000000
202003,723029,1,0,12,1338332,0,0801,0,201405,1200,0,00,000000
201909,1765626,1,0,12,2273184,0,0601,0,201903,0,0,00,000000
201807,1756468,1,0,12,41796,0,0601,0,201108,0,0,00,000000
201807,330946,1,0,12,8395918,0,0801,0,201408,9800,0,00,000000
201811,1132423,1,0,12,9147285,0,0801,0,201512,4700,0,00,000000
201806,1672137,1,0,12,5113758,0,0601,0,201509,0,0,00,000000
202001,1177091,1,0,12,8112414,0,0601,0,201612,0,0,00,000000
201809,654685,1,0,12,3775509,0,0801,0,201806,10000,0,00,000000
202005,752565,1,0,12,8363991,0,0601,0,201703,0,0,00,000000
202002,1675157,1,0,12,4946903,0,0801,0,201610,1000,0,00,000000
202003,118218,1,0,12,8331265,0,1301,0,201807,0,0,00,000000
201909,566653,1,0,12,5133653,0,1201,0,201611,0,0,00,000000
201905,538956,1,0,12,4914293,0,0604,0,201604,0,0,00,000000
201812,1876485,1,0,12,3275133,0,0801,0,201810,2700,0,00,000000
201812,378865,1,0,12,8104379,0,0606,0,201307,0,0,00,000000
201810,63522,1,0,12,3840768,0,0601,0,201308,0,0,00,000000
201901,97968,1,0,12,5449892,0,1101,0,201803,0,0,00,000000
201910,592136,1,0,12,4734678,0,0801,0,201312,10000,0,00,000000
201912,1815206,1,0,12,8503953,0,1101,0,201908,0,0,00,000000
201903,1658649,1,0,12,6031033,0,0801,0,201705,1000,0,00,000000
201909,713728,1,0,12,2859804,0,0801,0,201705,1100,0,00,000000
201909,1858067,1,0,12,9208816,0,0801,0,201304,10000,0,00,000000
201907,273563,1,0,12,5272607,0,0601,0,201602,0,0,00,000000
202003,1767062,1,0,12,6393815,0,0601,0,201808,0,0,00,000000
201911,1290415,1,0,12,3304923,0,1201,0,201606,0,0,00,000000
201907,1597678,1,0,12,2048572,0,1201,0,201810,0,0,00,000000
202004,908281,1,0,12,2705726,0,1201,0,201512,0,0,00,000000
201810,38336,1,0,12,9048483,0,0801,0,201206,1400,0,00,000000
201909,1593302,1,0,12,712633,0,0801,0,201508,2200,0,00,000000
201809,931213,1,0,12,904855,0,1201,0,201312,0,0,00,000000
201807,1042067,1,0,12,2460893,0,0601,0,201705,0,0,00,000000
201810,781458,1,0,12,3450811,0,0801,0,201408,10000,0,00,000000
201808,1277298,1,0,12,587850,0,0606,0,201312,0,0,00,000000
202002,1426765,1,0,12,2073649,0,0601,0,201809,0,0,00,000000
201905,84180,1,0,12,9049497,0,1301,0,201505,0,0,00,000000
202001,695120,1,0,12,3558736,0,0601,0,201406,0,0,00,000000
201904,1290415,1,0,12,3304923,0,1201,0,201606,0,0,00,000000
201908,1485366,1,0,12,7977203,0,0801,0,201603,3000,0,00,000000
202002,1868478,1,0,12,561781,0,0801,0,201807,1000,0,00,000000
202001,1718855,1,0,12,6808161,0,0601,0,201304,0,0,00,000000
202003,608204,1,0,12,7059373,0,0601,0,201803,0,0,00,000000
201903,513632,1,0,12,4380741,0,0801,0,201610,1200,0,00,000000
201807,1555314,1,0,12,8538902,0,0601,0,201302,0,0,00,000000
201806,538956,1,0,12,2005179,0,0801,0,201402,1500,0,00,000000
202003,1556232,1,0,12,5052529,0,0801,0,201905,9400,0,00,000000
201806,141625,1,0,12,695596,0,0801,0,201406,1600,0,00,000000
201910,1760102,1,0,12,3169724,0,0801,0,201906,3300,0,00,000000
202001,74597,1,0,12,7744442,0,0801,0,201806,10000,0,00,000000
201910,1682533,1,0,12,7453013,0,1201,0,201712,0,0,00,000000
202003,1902230,1,0,12,8933447,0,0801,0,201308,10000,0,00,000000
202002,357797,1,0,12,4374341,0,0801,0,201903,2200,0,00,000000
201910,1379249,1,0,12,9017373,0,0801,0,201311,1000,0,00,000000
201904,320067,1,0,12,1165542,0,0801,0,201309,2000,0,00,000000
201812,201933,1,0,12,1121503,0,0801,0,201404,3200,0,00,000000
201902,768199,1,0,12,3657726,0,0801,0,201409,10000,0,00,000000
202002,879251,1,0,12,3929374,0,1301,0,201811,0,0,00,000000
201908,157214,1,0,12,7760907,0,0601,0,201408,0,0,00,000000
202006,1288796,1,0,12,7047417,0,0606,0,201803,0,0,00,000000
201901,294566,1,0,12,4165769,0,0801,0,201202,10000,0,00,000000
202002,1207118,1,0,12,5767062,0,1201,0,202001,0,0,00,000000
201908,513632,1,0,12,5365628,0,0605,0,201308,0,0,00,000000
201809,990589,1,0,12,9590695,0,0801,0,201305,10000,0,00,000000
201901,1617288,1,0,12,3593178,0,0801,0,201208,10000,0,00,000000
201901,1400232,1,0,12,5717503,0,1201,0,201605,0,0,00,000000
202002,923349,1,0,12,3014074,0,0801,0,201703,5100,0,00,000000
201910,527399,1,0,12,646493,0,0801,0,201909,10000,0,00,000000
202004,1426765,1,0,12,2073649,0,0601,0,201509,0,0,00,000000
201809,1843672,1,0,12,1106334,0,0611,0,201503,0,0,00,000000
201901,1629763,1,0,12,4105344,0,1101,0,201901,0,0,00,000000
201811,1810659,1,0,12,8864161,0,0601,0,201304,0,0,00,000000
201911,1232210,1,0,12,1870799,0,0601,0,201402,0,0,00,000000
201902,1502987,1,0,12,7008314,0,0601,0,201211,0,0,00,000000
202006,1232210,1,0,12,1870799,0,0601,0,201402,0,0,00,000000
201909,1895868,1,0,12,802240,0,0601,0,201812,0,0,00,000000
202004,201099,1,0,12,1438713,0,0606,0,201506,0,0,00,000000
201811,141625,1,0,12,695596,0,0801,0,201406,1600,0,00,000000
201909,588845,1,0,12,8302104,0,0604,0,201903,0,0,00,000000
201910,742495,1,0,12,4945616,0,0801,0,201907,1000,0,00,000000
202001,1848690,1,0,12,1361022,0,0801,0,201701,10000,0,00,000000
201904,1177091,1,0,12,8112414,0,0601,0,201810,0,0,00,000000
201905,781722,1,0,12,9200437,0,0801,0,201407,5600,0,00,000000
201808,1502987,1,0,12,7008314,0,0601,0,201211,0,0,00,000000
201810,776983,1,0,12,9411895,0,0801,0,201610,9500,0,00,000000
201902,1596134,1,0,12,8522541,0,0606,0,201406,0,0,00,000000
202005,574414,1,0,12,7622425,0,0604,0,201811,0,0,00,000000
201807,1042067,1,0,12,2460893,0,0601,0,201705,0,0,00,000000
201910,74023,1,0,12,3748697,0,0801,0,201506,1700,0,00,000000
201812,990694,1,0,12,5472631,0,0801,0,201301,5000,0,00,000000
201809,344764,1,0,12,5740270,0,0801,0,201201,1300,0,00,000000
201909,781458,1,0,12,3450811,0,0801,0,201406,10000,0,00,000000
201808,354094,1,0,12,7523641,0,0601,0,201207,0,0,00,000000
202004,192349,1,0,12,3458479,0,0601,0,201506,0,0,00,000000
201810,1588385,1,0,12,8775870,0,0601,0,201202,0,0,00,000000
202003,971819,1,0,12,8389500,0,0801,0,201910,5500,0,00,000000
201901,918143,1,0,12,7498583,0,0801,0,201604,3100,0,00,000000
201906,879251,1,0,12,3929374,0,1301,0,201811,0,0,00,000000
201910,97968,1,0,12,5449892,0,1101,0,201803,0,0,00,000000
201807,57536,1,0,12,7480102,0,1201,0,201310,0,0,00,000000
201811,538956,1,0,12,4914293,0,0604,0,201604,0,0,00,000000
201906,56995,1,0,12,1841226,0,0801,0,201806,10000,0,00,000000
201812,1301991,1,0,12,837207,0,0601,0,201505,0,0,00,000000
201905,1815894,1,0,12,24856,0,0801,0,201703,10000,0,00,000000
201810,278407,1,0,12,6723288,0,0801,0,201610,10000,0,00,000000
201812,761866,1,0,12,8701554,0,0801,0,201405,10000,0,00,000000
201811,1146234,1,0,12,9088047,0,0601,0,201711,0,0,00,000000
201905,1040735,1,0,12,452050,0,1301,0,201809,0,0,00,000000
202006,576912,1,0,12,2199988,0,0604,0,201307,0,0,00,000000
201901,1525372,1,0,12,2369178,0,0801,0,201705,10000,0,00,000000
202002,1311736,1,0,12,4433620,0,1201,0,201701,0,0,00,000000
201906,1876485,1,0,12,996369,0,0601,0,201505,0,0,00,000000
201903,566653,1,0,12,5133653,0,1201,0,201611,0,0,00,000000
201911,321436,1,0,12,9065978,0,0601,0,201411,0,0,00,000000
201807,66968,1,0,12,1427924,0,1201,0,201712,0,0,00,000000
202002,256530,1,0,12,6964539,0,0801,0,201812,3000,0,00,000000
201905,1146234,1,0,12,9088047,0,0601,0,201711,0,0,00,000000
201807,1946790,1,0,12,4206617,0,1201,0,201404,0,0,00,000000
201907,254473,1,0,12,397374,0,0801,0,201707,10000,0,00,000000
201904,1552981,1,0,12,9338122,0,0801,0,201510,8700,0,00,000000
201905,169426,1,0,12,4582927,0,0801,0,201711,10000,0,00,000000
202005,695120,1,0,12,9514202,0,0801,0,201705,10000,0,00,000000
201808,57536,1,0,12,7480102,0,1201,0,201310,0,0,00,000000
201810,936730,1,0,12,2477857,0,1201,0,201608,0,0,00,000000
201808,834887,1,0,12,7249215,0,0801,0,201701,1100,0,00,000000
202006,39400,1,0,12,3331498,0,1201,0,201803,0,0,00,000000
201911,1517398,1,0,12,8777515,0,0801,0,201411,6000,0,00,000000
201902,1256989,1,0,12,6812546,0,0601,0,201607,0,0,00,000000
202006,1598103,1,0,12,8642690,0,0601,0,201603,0,0,00,000000
201905,975805,1,0,12,5062813,0,0801,0,201705,5800,0,00,000000
201807,522029,1,0,12,2080024,0,0601,0,201609,0,0,00,000000
201808,101878,1,0,12,2766194,0,0801,0,201607,6100,0,00,000000
202003,1204979,1,0,12,3610072,0,0801,0,201608,1700,0,00,000000
202003,1900911,1,0,12,4603185,0,0801,0,201710,5800,0,00,000000
201907,378865,1,0,12,8104379,0,0606,0,201307,0,0,00,000000
202002,560032,1,0,12,8654216,0,1301,0,201509,0,0,00,000000
201808,316099,1,0,12,7211851,0,0601,0,201501,0,0,00,000000
201909,176658,1,0,12,9201165,0,0601,0,201605,0,0,00,000000
201811,252835,1,0,12,1204259,0,0601,0,201502,0,0,00,000000
201910,706097,1,0,12,4655786,0,1101,0,201908,0,0,00,000000
201906,1135344,1,0,12,3697869,0,0801,0,201504,8300,0,00,000000
201810,192349,1,0,12,3458479,0,0601,0,201506,0,0,00,000000
201905,1570236,1,0,12,5956580,0,0601,0,201401,0,0,00,000000
201908,975805,1,0,12,5062813,0,0801,0,201705,5800,0,00,000000
201901,1481437,1,0,12,8814996,0,0801,0,201709,2400,0,00,000000
201806,1220395,1,0,12,5130122,0,0801,0,201711,5200,0,00,000000
201912,1321855,1,0,12,2556022,0,1201,0,201801,0,0,00,000000
201908,628281,1,0,12,3788837,0,1301,0,201812,0,0,00,000000
201902,513632,1,0,12,4380741,0,0801,0,201610,1200,0,00,000000
